prob_attack,Source IP,Destination IP,Protocol,Destination Port
0.999999809288586,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998092275364,172.16.0.1,192.168.10.50,6.0,49155.0
0.9999998088876255,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998088624048,172.16.0.1,192.168.10.50,6.0,625.0
0.9999998088482404,172.16.0.1,192.168.10.50,6.0,700.0
0.9999998088168572,172.16.0.1,192.168.10.50,6.0,1105.0
0.9999998088168572,172.16.0.1,192.168.10.50,6.0,8292.0
0.9999998087334905,172.16.0.1,192.168.10.50,6.0,6112.0
0.9999998087110915,172.16.0.1,192.168.10.50,6.0,1947.0
0.9999998087110915,172.16.0.1,192.168.10.50,6.0,5190.0
0.9999998086918711,172.16.0.1,192.168.10.50,6.0,80.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,8254.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,9618.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,4003.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,8010.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,1049.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,1088.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,1091.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,7100.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,1119.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,6839.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,3007.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,5544.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,14442.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,1094.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,9917.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,14000.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,9500.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,9099.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,10617.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,1052.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,9207.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,1106.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,5802.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,3703.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,16001.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,6123.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,6007.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,10025.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,5952.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,7201.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,9110.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,7676.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,2048.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,8086.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,5550.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,5730.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,1718.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,17988.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,1044.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,1112.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,2710.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,7103.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,5718.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,1036.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,5718.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,3071.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,1864.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,3301.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,16018.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,6901.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,3322.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,9103.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,1503.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,18101.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,8333.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,9110.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,1084.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,12265.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,2170.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,4002.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,6543.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,10617.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,9102.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,5862.0
0.999999808682686,172.16.0.1,192.168.10.50,6.0,14000.0
0.9999998085867996,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998085071904,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998085071904,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998083685137,172.16.0.1,192.168.10.50,6.0,5825.0
0.9999998083685137,172.16.0.1,192.168.10.50,6.0,2190.0
0.9999998081483719,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998079486025,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998079486025,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998078272508,172.16.0.1,192.168.10.50,6.0,18040.0
0.9999998078272508,172.16.0.1,192.168.10.50,6.0,15004.0
0.9999998078272508,172.16.0.1,192.168.10.50,6.0,1102.0
0.9999998078272508,172.16.0.1,192.168.10.50,6.0,7025.0
0.9999998078272508,172.16.0.1,192.168.10.50,6.0,1062.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,4449.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,1042.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,668.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,5000.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,2170.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,1218.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,5988.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,4662.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,1002.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,8042.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,2800.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,1501.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,9944.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,4126.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,2022.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,16001.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,2301.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,720.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,5226.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,5030.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,5911.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,9102.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,4224.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,6547.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,10009.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,1185.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,9110.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,1301.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,3689.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,8701.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,10000.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,5900.0
0.9999998077846849,172.16.0.1,192.168.10.50,6.0,1051.0
0.999999807725635,172.16.0.1,192.168.10.50,6.0,80.0
0.999999807655653,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998076319149,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998076106932,172.16.0.1,192.168.10.50,6.0,80.0
0.999999807475654,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998074210508,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998073934468,172.16.0.1,192.168.10.50,6.0,80.0
0.999999807369558,172.16.0.1,192.168.10.50,6.0,7100.0
0.99999980729611,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998072586086,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998072362523,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998072362523,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998071661721,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998070785258,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998070596777,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998068996376,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998066876629,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998066876629,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998066876629,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998066347361,172.16.0.1,192.168.10.50,6.0,80.0
0.999999806623114,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998062349083,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998062349083,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998062349083,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998061876529,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998061809463,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998060882672,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998060877159,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998060525294,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998060012604,172.16.0.1,192.168.10.50,6.0,9999.0
0.9999998058466757,172.16.0.1,192.168.10.50,6.0,9080.0
0.9999998058466757,172.16.0.1,192.168.10.50,6.0,5998.0
0.9999998058466757,172.16.0.1,192.168.10.50,6.0,6565.0
0.9999998058466757,172.16.0.1,192.168.10.50,6.0,1055.0
0.9999998058466757,172.16.0.1,192.168.10.50,6.0,1163.0
0.9999998058466757,172.16.0.1,192.168.10.50,6.0,3283.0
0.9999998058466757,172.16.0.1,192.168.10.50,6.0,3168.0
0.999999805837724,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998056387014,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998055157354,172.16.0.1,192.168.10.50,6.0,6005.0
0.9999998054768181,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998054620395,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998054529667,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998054529667,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998054079101,172.16.0.1,192.168.10.50,6.0,1500.0
0.9999998054079101,172.16.0.1,192.168.10.50,6.0,2608.0
0.9999998054079101,172.16.0.1,192.168.10.50,6.0,1055.0
0.9999998054079101,172.16.0.1,192.168.10.50,6.0,1152.0
0.9999998054079101,172.16.0.1,192.168.10.50,6.0,4321.0
0.9999998054079101,172.16.0.1,192.168.10.50,6.0,5631.0
0.9999998054079101,172.16.0.1,192.168.10.50,6.0,1600.0
0.9999998054079101,172.16.0.1,192.168.10.50,6.0,1198.0
0.9999998054079101,172.16.0.1,192.168.10.50,6.0,6112.0
0.9999998054079101,172.16.0.1,192.168.10.50,6.0,3476.0
0.9999998054079101,172.16.0.1,192.168.10.50,6.0,2607.0
0.9999998054001223,172.16.0.1,192.168.10.50,6.0,1063.0
0.9999998053691527,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998053691527,172.16.0.1,192.168.10.50,6.0,80.0
0.999999805251301,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998052250685,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998050475254,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998050475254,172.16.0.1,192.168.10.50,6.0,80.0
0.999999804797317,172.16.0.1,192.168.10.50,6.0,1091.0
0.999999804797317,172.16.0.1,192.168.10.50,6.0,1152.0
0.999999804797317,172.16.0.1,192.168.10.50,6.0,9220.0
0.999999804797317,172.16.0.1,192.168.10.50,6.0,3945.0
0.999999804797317,172.16.0.1,192.168.10.50,6.0,3371.0
0.999999804797317,172.16.0.1,192.168.10.50,6.0,5959.0
0.9999998047108727,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998045828731,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998044124351,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998042290129,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998041883874,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998041883874,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998041883874,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998041586137,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998041484214,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998038339831,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998037424299,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998037166201,172.16.0.1,192.168.10.50,6.0,9415.0
0.9999998036708667,172.16.0.1,192.168.10.50,6.0,6006.0
0.9999998036708667,172.16.0.1,192.168.10.50,6.0,1580.0
0.9999998036708667,172.16.0.1,192.168.10.50,6.0,3737.0
0.9999998036708667,172.16.0.1,192.168.10.50,6.0,5405.0
0.9999998035113278,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,2013.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,2100.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,1169.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,1175.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,2702.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,5431.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,2170.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,2383.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,2179.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,1053.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,1244.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,1723.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,901.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,5431.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,1455.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,1417.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,3017.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,5811.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,3869.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,1183.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,3300.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,544.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,1147.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,981.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,1097.0
0.9999998035089179,172.16.0.1,192.168.10.50,6.0,1028.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,3324.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,5550.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,8021.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,2034.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,1721.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,1075.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,5910.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,1971.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,1533.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,9000.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,2500.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,7100.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,9001.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,1121.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,1723.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,2366.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,8008.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,10180.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,4279.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,13456.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,5061.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,15000.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,5087.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,1984.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,2008.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,1065.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,2601.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,3918.0
0.9999998034555957,172.16.0.1,192.168.10.50,6.0,2366.0
0.9999998031115288,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998029914396,172.16.0.1,192.168.10.50,6.0,61900.0
0.9999998029675077,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998029089927,172.16.0.1,192.168.10.50,6.0,9200.0
0.9999998029089927,172.16.0.1,192.168.10.50,6.0,444.0
0.9999998029089927,172.16.0.1,192.168.10.50,6.0,3333.0
0.9999998029079789,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998028522881,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998028522881,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998028330106,172.16.0.1,192.168.10.50,6.0,9900.0
0.9999998026486142,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998025415783,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998024273933,172.16.0.1,192.168.10.50,6.0,714.0
0.9999998020689159,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998020323256,172.16.0.1,192.168.10.50,6.0,80.0
0.999999801957444,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998019453721,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998019453721,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998019453721,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998018815226,172.16.0.1,192.168.10.50,6.0,981.0
0.9999998018387082,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998016576288,172.16.0.1,192.168.10.50,6.0,11110.0
0.999999801567338,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998015645813,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998014779398,172.16.0.1,192.168.10.50,6.0,7921.0
0.9999998014511787,172.16.0.1,192.168.10.50,6.0,52822.0
0.999999801416318,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998013442847,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998013139788,172.16.0.1,192.168.10.50,6.0,80.0
0.999999801003341,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998008533851,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998008533851,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998008533851,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998008533851,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998007409703,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998006826714,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,8087.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,6346.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,5904.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,1141.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,5544.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,1875.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,1079.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,1114.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,6510.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,10003.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,1152.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,7937.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,9877.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,8081.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,3580.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,17877.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,3800.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,5988.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,2038.0
0.9999998006713142,172.16.0.1,192.168.10.50,6.0,9009.0
0.9999998004817999,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998003607918,172.16.0.1,192.168.10.50,6.0,5801.0
0.9999998003568401,172.16.0.1,192.168.10.50,6.0,9207.0
0.9999998003568401,172.16.0.1,192.168.10.50,6.0,9081.0
0.9999998003222147,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998003103036,172.16.0.1,192.168.10.50,6.0,9100.0
0.9999998001638251,172.16.0.1,192.168.10.50,6.0,80.0
0.9999998001152808,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997998618849,172.16.0.1,192.168.10.50,6.0,20000.0
0.9999997998396731,172.16.0.1,192.168.10.50,6.0,80.0
0.999999799752001,172.16.0.1,192.168.10.50,6.0,80.0
0.999999799716169,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997996906999,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997996906999,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997993792261,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997992829665,172.16.0.1,192.168.10.50,6.0,808.0
0.9999997992829665,172.16.0.1,192.168.10.50,6.0,711.0
0.9999997992829665,172.16.0.1,192.168.10.50,6.0,8300.0
0.9999997992829665,172.16.0.1,192.168.10.50,6.0,6646.0
0.9999997992829665,172.16.0.1,192.168.10.50,6.0,4848.0
0.9999997992829665,172.16.0.1,192.168.10.50,6.0,8085.0
0.9999997992829665,172.16.0.1,192.168.10.50,6.0,2393.0
0.9999997992829665,172.16.0.1,192.168.10.50,6.0,1113.0
0.9999997992829665,172.16.0.1,192.168.10.50,6.0,9110.0
0.9999997992829665,172.16.0.1,192.168.10.50,6.0,18988.0
0.9999997992829665,172.16.0.1,192.168.10.50,6.0,667.0
0.9999997992829665,172.16.0.1,192.168.10.50,6.0,7443.0
0.9999997992829665,172.16.0.1,192.168.10.50,6.0,3827.0
0.9999997992829665,172.16.0.1,192.168.10.50,6.0,2021.0
0.9999997990568434,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997989834921,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997989667004,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997989233618,172.16.0.1,192.168.10.50,6.0,1812.0
0.9999997989233618,172.16.0.1,192.168.10.50,6.0,9040.0
0.9999997989233618,172.16.0.1,192.168.10.50,6.0,9011.0
0.999999798878269,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997988701512,172.16.0.1,192.168.10.50,6.0,80.0
0.999999798833339,172.16.0.1,192.168.10.50,6.0,80.0
0.999999798833339,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997986819485,172.16.0.1,192.168.10.50,6.0,80.0
0.99999979863341,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997985850922,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997985139091,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997984588753,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997983135722,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997983068458,172.16.0.1,192.168.10.50,6.0,4001.0
0.9999997982962459,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997982868107,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997982009715,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997981509104,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997980341714,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997980304279,172.16.0.1,192.168.10.50,6.0,5998.0
0.9999997979392861,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997978791728,172.16.0.1,192.168.10.50,6.0,25734.0
0.9999997978645714,172.16.0.1,192.168.10.50,6.0,32778.0
0.9999997978101929,172.16.0.1,192.168.10.50,6.0,14441.0
0.9999997977657007,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997977657007,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997975319238,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997975056519,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997971032136,172.16.0.1,192.168.10.50,6.0,64623.0
0.9999997970492164,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997965500546,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997963285658,172.16.0.1,192.168.10.50,6.0,80.0
0.999999796279071,172.16.0.1,192.168.10.50,6.0,2602.0
0.9999997962272473,172.16.0.1,192.168.10.50,6.0,10082.0
0.9999997962085478,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,2717.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,6792.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,3001.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,3371.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,8333.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,7007.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,9877.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,1111.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,5730.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,16016.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,1080.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,3871.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,1145.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,1947.0
0.9999997962083453,172.16.0.1,192.168.10.50,6.0,8443.0
0.9999997961439646,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997960785255,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997960785255,172.16.0.1,192.168.10.50,6.0,80.0
0.999999795806368,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997957925619,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997957361861,172.16.0.1,192.168.10.50,6.0,5431.0
0.9999997957361861,172.16.0.1,192.168.10.50,6.0,4126.0
0.9999997957361861,172.16.0.1,192.168.10.50,6.0,1084.0
0.9999997957361861,172.16.0.1,192.168.10.50,6.0,5120.0
0.9999997956112547,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997954909904,172.16.0.1,192.168.10.50,6.0,32772.0
0.9999997954909904,172.16.0.1,192.168.10.50,6.0,32777.0
0.9999997954555978,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997954496264,172.16.0.1,192.168.10.50,6.0,2222.0
0.9999997954496264,172.16.0.1,192.168.10.50,6.0,7512.0
0.9999997954166581,172.16.0.1,192.168.10.50,6.0,80.0
0.9999997950786235,172.16.0.1,192.168.10.50,6.0,80.0
